"test"," time-1464925730"," time-1465445492","range"
"Tests/Unit/pos/OrdList.hs"," 13.5998"," 14.4132","0"
"Tests/Unit/pos/Overwrite.hs"," 0.7511"," 1.3072","0"
"Tests/Unit/pos/PairMeasure.hs"," 0.7451"," 1.1813","0"
"Tests/Unit/pos/PairMeasure0.hs"," 0.7223"," 0.8967","0"
"Tests/Unit/pos/Permutation.hs"," 1.5523"," 1.7323","0"
"Tests/Unit/pos/PersistentVector.hs"," 0.8215"," 0.8312","0"
"Tests/Unit/pos/PlugHoles.hs"," 0.7167"," 0.7032","0"
"Tests/Unit/pos/PointDist.hs"," 0.7720"," 0.7602","0"
"Tests/Unit/pos/Product.hs"," 1.3260"," 1.0482","0"
"Tests/Unit/pos/Propability.hs"," 0.7949"," 0.8004","0"
"Tests/Unit/pos/QQTySig.hs"," 3.3628"," 3.2501","0"
"Tests/Unit/pos/QQTySigTyVars.hs"," 3.2770"," 3.0682","0"
"Tests/Unit/pos/QQTySyn.hs"," 3.6871"," 3.2200","0"
"Tests/Unit/pos/RBTree-col-height.hs"," 4.3551"," 4.3374","0"
"Tests/Unit/pos/RBTree-color.hs"," 3.4253"," 3.5191","0"
"Tests/Unit/pos/RBTree-height.hs"," 2.5569"," 3.1309","0"
"Tests/Unit/pos/RBTree-ord.hs"," 6.3475"," 6.9559","0"
"Tests/Unit/pos/RealProps.hs"," 0.7030"," 0.8257","0"
"Tests/Unit/pos/RealProps1.hs"," 0.7164"," 0.9436","0"
"Tests/Unit/pos/RecQSort.hs"," 0.8587"," 0.9630","0"
"Tests/Unit/pos/RecQSort0.hs"," 0.8803"," 0.9482","0"
"Tests/Unit/pos/RecSelector.hs"," 1.0857"," 0.7315","0"
"Tests/Unit/pos/RecordSelectorError.hs"," 0.6786"," 0.9138","0"
"Tests/Unit/pos/RelativeComplete.hs"," 0.8167"," 0.9626","0"
"Tests/Unit/pos/Repeat.hs"," 0.9097"," 0.8064","0"
"Tests/Unit/pos/Resolve.hs"," 0.6908"," 0.7329","0"
"Tests/Unit/pos/ResolveA.hs"," 0.7030"," 0.7279","0"
"Tests/Unit/pos/ResolveB.hs"," 0.8778"," 0.9156","0"
"Tests/Unit/pos/ResolvePred.hs"," 0.8096"," 0.8318","0"
"Tests/Unit/pos/SafePartialFunctions.hs"," 0.8522"," 0.7159","0"
"Tests/Unit/pos/SimplerNotation.hs"," 0.8700"," 0.6870","0"
"Tests/Unit/pos/Solver.hs"," 1.7493"," 1.3238","0"
"Tests/Unit/pos/StackClass.hs"," 0.7681"," 0.7063","0"
"Tests/Unit/pos/State.hs"," 0.8386"," 0.8921","0"
"Tests/Unit/pos/State1.hs"," 0.9972"," 0.7051","0"
"Tests/Unit/pos/StateConstraints.hs"," 5.4286"," 4.9477","0"
"Tests/Unit/pos/StateConstraints00.hs"," 0.7544"," 0.7184","0"
"Tests/Unit/pos/StateF00.hs"," 0.8033"," 0.7213","0"
"Tests/Unit/pos/StreamInvariants.hs"," 0.7508"," 0.7659","0"
"Tests/Unit/pos/StrictPair0.hs"," 0.7883"," 0.7373","0"
"Tests/Unit/pos/StrictPair1.hs"," 1.0621"," 1.0622","0"
"Tests/Unit/pos/StringLit.hs"," 0.8042"," 0.7077","0"
"Tests/Unit/pos/Strings.hs"," 0.8908"," 0.7707","0"
"Tests/Unit/pos/StructRec.hs"," 0.8302"," 0.7475","0"
"Tests/Unit/pos/Sum.hs"," 0.8215"," 0.7618","0"
"Tests/Unit/pos/T531.hs"," 0.7323"," 0.6814","0"
"Tests/Unit/pos/T595.hs"," 0.8486"," 0.7845","0"
"Tests/Unit/pos/T595a.hs"," 0.7650"," 0.8052","0"
"Tests/Unit/pos/T598.hs"," 0.9985"," 0.8959","0"
"Tests/Unit/pos/Term.hs"," 0.7747"," 0.7265","0"
"Tests/Unit/pos/Termination.lhs"," 1.2859"," 1.3022","0"
"Tests/Unit/pos/TerminationNum.hs"," 0.7757"," 0.7422","0"
"Tests/Unit/pos/TerminationNum0.hs"," 0.9033"," 0.7692","0"
"Tests/Unit/pos/Test761.hs"," 0.8472"," 0.7611","0"
"Tests/Unit/pos/TokenType.hs"," 0.9038"," 0.7215","0"
"Tests/Unit/pos/TopLevel.hs"," 1.0080"," 0.7595","0"
"Tests/Unit/pos/ToyMVar.hs"," 1.1105"," 0.9692","0"
"Tests/Unit/pos/TypeAlias.hs"," 0.7677"," 0.6813","0"
"Tests/Unit/pos/Variance.hs"," 0.7558"," 0.7296","0"
"Tests/Unit/pos/WBL.hs"," 1.7008"," 1.7228","0"
"Tests/Unit/pos/WBL0.hs"," 1.7466"," 1.6295","0"
"Tests/Unit/pos/Words.hs"," 0.8205"," 0.7505","0"
"Tests/Unit/pos/Words1.hs"," 0.7810"," 0.7254","0"
"Tests/Unit/pos/absref-crash.hs"," 0.7069"," 0.6844","0"
"Tests/Unit/pos/absref-crash0.hs"," 0.9053"," 0.7060","0"
"Tests/Unit/pos/adt0.hs"," 1.4838"," 0.7787","0"
"Tests/Unit/pos/alias00.hs"," 1.5369"," 0.7335","0"
"Tests/Unit/pos/alias01.hs"," 1.2532"," 0.7192","0"
"Tests/Unit/pos/alphaconvert-List.hs"," 1.1856"," 1.2080","0"
"Tests/Unit/pos/alphaconvert-Set.hs"," 0.9371"," 0.9889","0"
"Tests/Unit/pos/anfbug.hs"," 0.8698"," 0.7799","0"
"Tests/Unit/pos/anftest.hs"," 0.8792"," 0.7132","0"
"Tests/Unit/pos/anish1.hs"," 0.9368"," 0.7267","0"
"Tests/Unit/pos/bangPatterns.hs"," 1.5075"," 0.7290","0"
"Tests/Unit/pos/bar.hs"," 1.3668"," 0.6834","0"
"Tests/Unit/pos/bounds1.hs"," 1.0432"," 0.6832","0"
"Tests/Unit/pos/case-lambda-join.hs"," 1.0082"," 0.9307","0"
"Tests/Unit/pos/cmptag0.hs"," 0.8027"," 1.1520","0"
"Tests/Unit/pos/compare.hs"," 0.7834"," 0.8474","0"
"Tests/Unit/pos/compare1.hs"," 1.1223"," 0.7828","0"
"Tests/Unit/pos/compare2.hs"," 0.8201"," 0.7551","0"
"Tests/Unit/pos/comprehensionTerm.hs"," 1.7509"," 1.2113","0"
"Tests/Unit/pos/contra0.hs"," 0.8078"," 0.7712","0"
"Tests/Unit/pos/coretologic.hs"," 1.0996"," 0.7358","0"
"Tests/Unit/pos/csgordon_issue_296.hs"," 1.0644"," 0.7177","0"
"Tests/Unit/pos/cut00.hs"," 0.8091"," 0.9494","0"
"Tests/Unit/pos/data2.hs"," 0.9026"," 0.9002","0"
"Tests/Unit/pos/dataConQuals.hs"," 0.9072"," 0.8851","0"
"Tests/Unit/pos/datacon-inv.hs"," 0.7732"," 0.7549","0"
"Tests/Unit/pos/datacon0.hs"," 1.3922"," 0.8160","0"
"Tests/Unit/pos/datacon1.hs"," 0.9112"," 0.8392","0"
"Tests/Unit/pos/deepmeas0.hs"," 0.9030"," 0.8057","0"
"Tests/Unit/pos/deppair0.hs"," 0.9055"," 0.7936","0"
"Tests/Unit/pos/deppair1.hs"," 0.9201"," 0.7713","0"
"Tests/Unit/pos/deptup.hs"," 1.1057"," 1.0454","0"
"Tests/Unit/pos/deptup0.hs"," 0.9379"," 1.0652","0"
"Tests/Unit/pos/deptup1.hs"," 1.2181"," 1.1593","0"
"Tests/Unit/pos/deptup3.hs"," 1.0260"," 0.8723","0"
"Tests/Unit/pos/deptupW.hs"," 1.1029"," 0.9709","0"
"Tests/Unit/pos/div000.hs"," 1.1362"," 0.7114","0"
"Tests/Unit/pos/dropwhile.hs"," 1.1512"," 0.9813","0"
"Tests/Unit/pos/duplicate-bind.hs"," 0.8576"," 0.7729","0"
"Tests/Unit/pos/elements.hs"," 1.1816"," 1.0764","0"
"Tests/Unit/pos/elems.hs"," 0.7962"," 0.7631","0"
"Tests/Unit/pos/elim00.hs"," 0.7955"," 0.8519","0"
"Tests/Unit/pos/elim01.hs"," 0.8890"," 0.7382","0"
"Tests/Unit/pos/eqelems.hs"," 0.8443"," 0.7708","0"
"Tests/Unit/pos/ex0.hs"," 0.8819"," 0.7571","0"
"Tests/Unit/pos/ex01.hs"," 0.7790"," 0.6609","0"
"Tests/Unit/pos/ex1.hs"," 1.0003"," 0.7793","0"
"Tests/Unit/pos/foldN.hs"," 1.2728"," 0.9744","0"
"Tests/Unit/pos/foldr.hs"," 1.3410"," 0.9344","0"
"Tests/Unit/pos/forloop.hs"," 1.4053"," 0.9410","0"
"Tests/Unit/pos/gimme.hs"," 0.8107"," 0.7384","0"
"Tests/Unit/pos/go.hs"," 0.7842"," 0.7632","0"
"Tests/Unit/pos/go_ugly_type.hs"," 0.8019"," 0.8489","0"
"Tests/Unit/pos/grty0.hs"," 0.7016"," 0.7694","0"
"Tests/Unit/pos/grty1.hs"," 0.7263"," 0.7450","0"
"Tests/Unit/pos/grty2.hs"," 0.7342"," 0.7179","0"
"Tests/Unit/pos/grty3.hs"," 0.9021"," 0.8779","0"
"Tests/Unit/pos/hello.hs"," 0.7598"," 0.7064","0"
"Tests/Unit/pos/hole-app.hs"," 0.6911"," 0.7031","0"
"Tests/Unit/pos/hole-fun.hs"," 0.7662"," 0.7052","0"
"Tests/Unit/pos/idNat.hs"," 0.7421"," 0.7079","0"
"Tests/Unit/pos/idNat0.hs"," 0.8269"," 0.7621","0"
"Tests/Unit/pos/imp0.hs"," 0.8643"," 0.8981","0"
"Tests/Unit/pos/implies.hs"," 0.8293"," 0.7246","0"
"Tests/Unit/pos/infix.hs"," 0.7150"," 0.7523","0"
"Tests/Unit/pos/initarray.hs"," 0.9006"," 0.9937","0"
"Tests/Unit/pos/inline.hs"," 0.7231"," 0.7804","0"
"Tests/Unit/pos/inline1.hs"," 0.6787"," 0.7778","0"
"Tests/Unit/pos/invlhs.hs"," 0.7262"," 0.7164","0"
"Tests/Unit/pos/ite.hs"," 0.9165"," 0.7372","0"
"Tests/Unit/pos/ite1.hs"," 0.8255"," 0.6646","0"
"Tests/Unit/pos/kmp.hs"," 2.0396"," 1.6998","0"
"Tests/Unit/pos/kmpVec.hs"," 1.8698"," 1.4238","0"
"Tests/Unit/pos/kvparam00.hs"," 0.7142"," 0.6760","0"
"Tests/Unit/pos/lets.hs"," 0.8053"," 0.8253","0"
"Tests/Unit/pos/lex.hs"," 0.7219"," 0.6872","0"
"Tests/Unit/pos/listAnf.hs"," 0.8981"," 0.9817","0"
"Tests/Unit/pos/listSet.hs"," 0.9579"," 1.0460","0"
"Tests/Unit/pos/listSetDemo.hs"," 0.8986"," 0.9653","0"
"Tests/Unit/pos/listqual.hs"," 0.8895"," 0.9836","0"
"Tests/Unit/pos/lit.hs"," 0.7447"," 0.8479","0"
"Tests/Unit/pos/malformed0.hs"," 1.1703"," 1.2566","0"
"Tests/Unit/pos/mapTvCrash.hs"," 0.7097"," 0.8099","0"
"Tests/Unit/pos/mapreduce-bare.hs"," 3.7055"," 4.5087","0"
"Tests/Unit/pos/maps.hs"," 1.1214"," 0.9052","0"
"Tests/Unit/pos/maps1.hs"," 0.8814"," 0.9050","0"
"Tests/Unit/pos/maybe.hs"," 1.3120"," 1.3008","0"
"Tests/Unit/pos/maybe0.hs"," 0.7961"," 0.8555","0"
"Tests/Unit/pos/maybe00.hs"," 0.7348"," 0.8160","0"
"Tests/Unit/pos/maybe000.hs"," 0.7496"," 1.3639","0"
"Tests/Unit/pos/maybe1.hs"," 0.8861"," 1.2658","0"
"Tests/Unit/pos/maybe2.hs"," 1.3805"," 1.3861","0"
"Tests/Unit/pos/maybe3.hs"," 1.3171"," 0.7215","0"
"Tests/Unit/pos/maybe4.hs"," 0.9221"," 0.9214","0"
"Tests/Unit/pos/meas0.hs"," 0.7840"," 1.0893","0"
"Tests/Unit/pos/meas00.hs"," 0.7542"," 0.7683","0"
"Tests/Unit/pos/meas00a.hs"," 0.7447"," 0.8743","0"
"Tests/Unit/pos/meas0a.hs"," 0.7717"," 1.1762","0"
"Tests/Unit/pos/meas1.hs"," 0.7694"," 1.0553","0"
"Tests/Unit/pos/meas10.hs"," 0.8078"," 1.2219","0"
"Tests/Unit/pos/meas11.hs"," 0.7535"," 1.1123","0"
"Tests/Unit/pos/meas2.hs"," 0.8425"," 0.8324","0"
"Tests/Unit/pos/meas3.hs"," 0.9554"," 1.0682","0"
"Tests/Unit/pos/meas4.hs"," 0.8016"," 1.0123","0"
"Tests/Unit/pos/meas5.hs"," 1.2353"," 1.6061","0"
"Tests/Unit/pos/meas6.hs"," 0.8394"," 0.8847","0"
"Tests/Unit/pos/meas7.hs"," 0.7211"," 1.0402","0"
"Tests/Unit/pos/meas8.hs"," 0.8486"," 0.9808","0"
"Tests/Unit/pos/modTest.hs"," 1.4782"," 0.7910","0"
"Tests/Unit/pos/monad1.hs"," 0.8228"," 0.7205","0"
"Tests/Unit/pos/monad2.hs"," 0.7441"," 0.7334","0"
"Tests/Unit/pos/monad5.hs"," 1.0282"," 1.0659","0"
"Tests/Unit/pos/monad6.hs"," 0.8063"," 0.8465","0"
"Tests/Unit/pos/monad7.hs"," 0.9555"," 1.0471","0"
"Tests/Unit/pos/multi-pred-app-00.hs"," 0.6800"," 0.7449","0"
"Tests/Unit/pos/mutrec.hs"," 0.7135"," 0.7774","0"
"Tests/Unit/pos/nats.hs"," 0.7813"," 0.7798","0"
"Tests/Unit/pos/niki.hs"," 0.7433"," 0.9537","0"
"Tests/Unit/pos/niki1.hs"," 0.7562"," 0.9795","0"
"Tests/Unit/pos/nullterm.hs"," 0.9331"," 1.0508","0"
"Tests/Unit/pos/pair.hs"," 1.5077"," 1.8488","0"
"Tests/Unit/pos/pair0.hs"," 1.4292"," 1.8013","0"
"Tests/Unit/pos/pair00.hs"," 1.1887"," 1.2278","0"
"Tests/Unit/pos/pargs.hs"," 0.7021"," 0.7903","0"
"Tests/Unit/pos/pargs1.hs"," 0.7177"," 0.8283","0"
"Tests/Unit/pos/partial-tycon.hs"," 0.8098"," 0.7245","0"
"Tests/Unit/pos/partialmeasure.hs"," 0.7493"," 0.7531","0"
"Tests/Unit/pos/poly0.hs"," 0.8259"," 0.7991","0"
"Tests/Unit/pos/poly1.hs"," 0.7837"," 0.7702","0"
"Tests/Unit/pos/poly2-degenerate.hs"," 0.7786"," 0.7753","0"
"Tests/Unit/pos/poly2.hs"," 0.8187"," 0.7926","0"
"Tests/Unit/pos/poly3.hs"," 0.8017"," 0.8557","0"
"Tests/Unit/pos/poly3a.hs"," 0.7058"," 0.9088","0"
"Tests/Unit/pos/poly4.hs"," 0.7157"," 0.8001","0"
"Tests/Unit/pos/polyfun.hs"," 0.7317"," 0.9600","0"
"Tests/Unit/pos/polyqual.hs"," 0.9473"," 1.2018","0"
"Tests/Unit/pos/poslist.hs"," 0.8391"," 1.0677","0"
"Tests/Unit/pos/poslist_dc.hs"," 0.7809"," 0.9712","0"
"Tests/Unit/pos/pragma0.hs"," 0.7066"," 0.8036","0"
"Tests/Unit/pos/pred.hs"," 1.0471"," 0.7876","0"
"Tests/Unit/pos/primInt0.hs"," 1.6264"," 0.9146","0"
"Tests/Unit/pos/profcrasher.hs"," 0.7734"," 0.8136","0"
"Tests/Unit/pos/propmeasure.hs"," 0.8775"," 0.8949","0"
"Tests/Unit/pos/propmeasure1.hs"," 0.8191"," 0.7479","0"
"Tests/Unit/pos/qualTest.hs"," 0.8731"," 0.7955","0"
"Tests/Unit/pos/range.hs"," 1.5565"," 1.0951","0"
"Tests/Unit/pos/range1.hs"," 0.9337"," 0.8522","0"
"Tests/Unit/pos/rangeAdt.hs"," 2.1984"," 2.1085","0"
"Tests/Unit/pos/rec_annot_go.hs"," 0.8015"," 0.9943","0"
"Tests/Unit/pos/record0.hs"," 0.7356"," 0.8429","0"
"Tests/Unit/pos/record1.hs"," 0.6600"," 0.8086","0"
"Tests/Unit/pos/recursion0.hs"," 0.9031"," 1.0607","0"
"Tests/Unit/pos/repeatHigherOrder.hs"," 1.3629"," 1.5990","0"
"Tests/Unit/pos/risers.hs"," 0.9483"," 0.8405","0"
"Tests/Unit/pos/scanr.hs"," 0.8600"," 0.8276","0"
"Tests/Unit/pos/selfList.hs"," 0.8968"," 0.7847","0"
"Tests/Unit/pos/spec0.hs"," 0.9409"," 0.7507","0"
"Tests/Unit/pos/stacks0.hs"," 0.8529"," 0.7994","0"
"Tests/Unit/pos/state00.hs"," 0.7520"," 0.7169","0"
"Tests/Unit/pos/stateInvarint.hs"," 0.9060"," 0.8838","0"
"Tests/Unit/pos/string00.hs"," 0.8382"," 0.8409","0"
"Tests/Unit/pos/tagBinder.hs"," 0.7260"," 0.7499","0"
"Tests/Unit/pos/take.hs"," 1.1771"," 0.9848","0"
"Tests/Unit/pos/term0.hs"," 0.8857"," 0.7898","0"
"Tests/Unit/pos/test0.hs"," 0.9147"," 0.7772","0"
"Tests/Unit/pos/test00-int.hs"," 0.7877"," 0.8547","0"
"Tests/Unit/pos/test00.hs"," 0.8841"," 0.7628","0"
"Tests/Unit/pos/test00.old.hs"," 0.8029"," 0.7534","0"
"Tests/Unit/pos/test000.hs"," 0.8405"," 0.7860","0"
"Tests/Unit/pos/test00b.hs"," 0.8045"," 0.7759","0"
"Tests/Unit/pos/test00c.hs"," 0.9788"," 0.7846","0"
"Tests/Unit/pos/test1.hs"," 0.8445"," 0.7535","0"
"Tests/Unit/pos/test2.hs"," 0.8393"," 0.7462","0"
"Tests/Unit/pos/testRec.hs"," 0.8175"," 0.7301","0"
"Tests/Unit/pos/timebind00.hs"," 1.0141"," 0.6728","0"
"Tests/Unit/pos/timebind01.hs"," 0.9797"," 0.6972","0"
"Tests/Unit/pos/top0.hs"," 1.3456"," 0.8220","0"
"Tests/Unit/pos/trans.hs"," 1.0424"," 0.8981","0"
"Tests/Unit/pos/transpose.hs"," 1.5491"," 1.1838","0"
"Tests/Unit/pos/tup0.hs"," 0.9115"," 0.7608","0"
"Tests/Unit/pos/tupparse.hs"," 0.8313"," 0.8210","0"
"Tests/Unit/pos/tyExpr.hs"," 0.7232"," 0.7067","0"
"Tests/Unit/pos/tyclass0.hs"," 0.7718"," 0.6979","0"
"Tests/Unit/pos/tyfam0.hs"," 0.9730"," 0.7849","0"
"Tests/Unit/pos/tyvar.hs"," 0.8906"," 0.7154","0"
"Tests/Unit/pos/unusedtyvars.hs"," 0.8645"," 0.7029","0"
"Tests/Unit/pos/vecloop.hs"," 1.0539"," 0.9144","0"
"Tests/Unit/pos/vector0.hs"," 1.2587"," 0.9188","0"
"Tests/Unit/pos/vector00.hs"," 0.9015"," 0.7974","0"
"Tests/Unit/pos/vector1.hs"," 1.4334"," 1.1494","0"
"Tests/Unit/pos/vector1a.hs"," 1.4155"," 1.2251","0"
"Tests/Unit/pos/vector1b.hs"," 1.5512"," 1.1717","0"
"Tests/Unit/pos/vector2.hs"," 1.8758"," 1.5263","0"
"Tests/Unit/pos/wrap0.hs"," 0.8808"," 1.1009","0"
"Tests/Unit/pos/wrap1.hs"," 1.1121"," 1.5945","0"
"Tests/Unit/pos/zipSO.hs"," 0.8631"," 0.8035","0"
"Tests/Unit/pos/zipW.hs"," 0.8639"," 0.7919","0"
"Tests/Unit/pos/zipW1.hs"," 1.0295"," 0.7646","0"
"Tests/Unit/pos/zipW2.hs"," 0.7652"," 0.8344","0"
"Tests/Unit/pos/zipper.hs"," 1.8034"," 2.2025","0"
"Tests/Unit/pos/zipper0.hs"," 1.0677"," 1.0165","0"
"Tests/Unit/pos/zipper000.hs"," 0.8712"," 0.8711","0"